mics,hemisphere,network,label,t1_gradient1_SalVentAttn,quantile_idx
1169.0,LH,Default,7Networks_LH_Default_PFC_4,,
1169.0,LH,Default,7Networks_LH_Default_PFC_4,,
1169.0,LH,Default,7Networks_LH_Default_PFC_4,,
1169.0,LH,Default,7Networks_LH_Default_PFC_4,,
1168.0,LH,Default,7Networks_LH_Default_PFC_3,,
1168.0,LH,Default,7Networks_LH_Default_PFC_3,,
1168.0,LH,Default,7Networks_LH_Default_PFC_3,,
1168.0,LH,Default,7Networks_LH_Default_PFC_3,,
1118.0,LH,Limbic,7Networks_LH_Limbic_OFC_5,,
1118.0,LH,Limbic,7Networks_LH_Limbic_OFC_5,,
1118.0,LH,Limbic,7Networks_LH_Limbic_OFC_5,,
1118.0,LH,Limbic,7Networks_LH_Limbic_OFC_5,,
1118.0,LH,Limbic,7Networks_LH_Limbic_OFC_5,,
1118.0,LH,Limbic,7Networks_LH_Limbic_OFC_5,,
1171.0,LH,Default,7Networks_LH_Default_PFC_6,,
1171.0,LH,Default,7Networks_LH_Default_PFC_6,,
1171.0,LH,Default,7Networks_LH_Default_PFC_6,,
1171.0,LH,Default,7Networks_LH_Default_PFC_6,,
1137.0,LH,Cont,7Networks_LH_Cont_PFCl_3,,
1137.0,LH,Cont,7Networks_LH_Cont_PFCl_3,,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,,
1166.0,LH,Default,7Networks_LH_Default_PFC_1,,
1166.0,LH,Default,7Networks_LH_Default_PFC_1,,
1166.0,LH,Default,7Networks_LH_Default_PFC_1,,
1166.0,LH,Default,7Networks_LH_Default_PFC_1,,
1166.0,LH,Default,7Networks_LH_Default_PFC_1,,
1143.0,LH,Cont,7Networks_LH_Cont_PFCv_1,,
1143.0,LH,Cont,7Networks_LH_Cont_PFCv_1,,
1143.0,LH,Cont,7Networks_LH_Cont_PFCv_1,,
1143.0,LH,Cont,7Networks_LH_Cont_PFCv_1,,
1098.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_FrOperIns_2,-0.3654467197369172,
1098.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_FrOperIns_2,0.23194603223480148,1.0
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,,
1169.0,LH,Default,7Networks_LH_Default_PFC_4,,
1169.0,LH,Default,7Networks_LH_Default_PFC_4,,
1169.0,LH,Default,7Networks_LH_Default_PFC_4,,
1117.0,LH,Limbic,7Networks_LH_Limbic_OFC_4,,
1117.0,LH,Limbic,7Networks_LH_Limbic_OFC_4,,
1117.0,LH,Limbic,7Networks_LH_Limbic_OFC_4,,
1114.0,LH,Limbic,7Networks_LH_Limbic_OFC_1,,
1114.0,LH,Limbic,7Networks_LH_Limbic_OFC_1,,
1114.0,LH,Limbic,7Networks_LH_Limbic_OFC_1,,
1114.0,LH,Limbic,7Networks_LH_Limbic_OFC_1,,
1114.0,LH,Limbic,7Networks_LH_Limbic_OFC_1,,
1000.0,,medial_wall,medial_wall,,
1000.0,,medial_wall,medial_wall,,
1000.0,,medial_wall,medial_wall,,
1000.0,,medial_wall,medial_wall,,
1000.0,,medial_wall,medial_wall,,
1000.0,,medial_wall,medial_wall,,
1000.0,,medial_wall,medial_wall,,
1000.0,,medial_wall,medial_wall,,
1000.0,,medial_wall,medial_wall,,
1169.0,LH,Default,7Networks_LH_Default_PFC_4,,
1169.0,LH,Default,7Networks_LH_Default_PFC_4,,
1169.0,LH,Default,7Networks_LH_Default_PFC_4,,
1117.0,LH,Limbic,7Networks_LH_Limbic_OFC_4,,
1117.0,LH,Limbic,7Networks_LH_Limbic_OFC_4,,
1114.0,LH,Limbic,7Networks_LH_Limbic_OFC_1,,
1114.0,LH,Limbic,7Networks_LH_Limbic_OFC_1,,
1114.0,LH,Limbic,7Networks_LH_Limbic_OFC_1,,
1114.0,LH,Limbic,7Networks_LH_Limbic_OFC_1,,
1114.0,LH,Limbic,7Networks_LH_Limbic_OFC_1,,
1114.0,LH,Limbic,7Networks_LH_Limbic_OFC_1,,
1115.0,LH,Limbic,7Networks_LH_Limbic_OFC_2,,
1115.0,LH,Limbic,7Networks_LH_Limbic_OFC_2,,
1115.0,LH,Limbic,7Networks_LH_Limbic_OFC_2,,
1000.0,,medial_wall,medial_wall,,
1000.0,,medial_wall,medial_wall,,
1000.0,,medial_wall,medial_wall,,
1000.0,,medial_wall,medial_wall,,
1000.0,,medial_wall,medial_wall,,
1169.0,LH,Default,7Networks_LH_Default_PFC_4,,
1169.0,LH,Default,7Networks_LH_Default_PFC_4,,
1117.0,LH,Limbic,7Networks_LH_Limbic_OFC_4,,
1117.0,LH,Limbic,7Networks_LH_Limbic_OFC_4,,
1117.0,LH,Limbic,7Networks_LH_Limbic_OFC_4,,
1114.0,LH,Limbic,7Networks_LH_Limbic_OFC_1,,
1114.0,LH,Limbic,7Networks_LH_Limbic_OFC_1,,
1114.0,LH,Limbic,7Networks_LH_Limbic_OFC_1,,
1114.0,LH,Limbic,7Networks_LH_Limbic_OFC_1,,
1114.0,LH,Limbic,7Networks_LH_Limbic_OFC_1,,
1114.0,LH,Limbic,7Networks_LH_Limbic_OFC_1,,
1115.0,LH,Limbic,7Networks_LH_Limbic_OFC_2,,
1115.0,LH,Limbic,7Networks_LH_Limbic_OFC_2,,
1115.0,LH,Limbic,7Networks_LH_Limbic_OFC_2,,
1166.0,LH,Default,7Networks_LH_Default_PFC_1,,
1000.0,,medial_wall,medial_wall,,
1000.0,,medial_wall,medial_wall,,
1000.0,,medial_wall,medial_wall,,
1169.0,LH,Default,7Networks_LH_Default_PFC_4,,
1169.0,LH,Default,7Networks_LH_Default_PFC_4,,
1117.0,LH,Limbic,7Networks_LH_Limbic_OFC_4,,
1116.0,LH,Limbic,7Networks_LH_Limbic_OFC_3,,
1116.0,LH,Limbic,7Networks_LH_Limbic_OFC_3,,
1114.0,LH,Limbic,7Networks_LH_Limbic_OFC_1,,
1114.0,LH,Limbic,7Networks_LH_Limbic_OFC_1,,
1114.0,LH,Limbic,7Networks_LH_Limbic_OFC_1,,
1114.0,LH,Limbic,7Networks_LH_Limbic_OFC_1,,
1114.0,LH,Limbic,7Networks_LH_Limbic_OFC_1,,
1115.0,LH,Limbic,7Networks_LH_Limbic_OFC_2,,
1115.0,LH,Limbic,7Networks_LH_Limbic_OFC_2,,
1115.0,LH,Limbic,7Networks_LH_Limbic_OFC_2,,
1166.0,LH,Default,7Networks_LH_Default_PFC_1,,
1166.0,LH,Default,7Networks_LH_Default_PFC_1,,
1166.0,LH,Default,7Networks_LH_Default_PFC_1,,
1143.0,LH,Cont,7Networks_LH_Cont_PFCv_1,,
1169.0,LH,Default,7Networks_LH_Default_PFC_4,,
1168.0,LH,Default,7Networks_LH_Default_PFC_3,,
1116.0,LH,Limbic,7Networks_LH_Limbic_OFC_3,,
1116.0,LH,Limbic,7Networks_LH_Limbic_OFC_3,,
1116.0,LH,Limbic,7Networks_LH_Limbic_OFC_3,,
1114.0,LH,Limbic,7Networks_LH_Limbic_OFC_1,,
1114.0,LH,Limbic,7Networks_LH_Limbic_OFC_1,,
1114.0,LH,Limbic,7Networks_LH_Limbic_OFC_1,,
1114.0,LH,Limbic,7Networks_LH_Limbic_OFC_1,,
1115.0,LH,Limbic,7Networks_LH_Limbic_OFC_2,,
1115.0,LH,Limbic,7Networks_LH_Limbic_OFC_2,,
1115.0,LH,Limbic,7Networks_LH_Limbic_OFC_2,,
1115.0,LH,Limbic,7Networks_LH_Limbic_OFC_2,,
1166.0,LH,Default,7Networks_LH_Default_PFC_1,,
1166.0,LH,Default,7Networks_LH_Default_PFC_1,,
1143.0,LH,Cont,7Networks_LH_Cont_PFCv_1,,
1168.0,LH,Default,7Networks_LH_Default_PFC_3,,
1168.0,LH,Default,7Networks_LH_Default_PFC_3,,
1116.0,LH,Limbic,7Networks_LH_Limbic_OFC_3,,
1116.0,LH,Limbic,7Networks_LH_Limbic_OFC_3,,
1116.0,LH,Limbic,7Networks_LH_Limbic_OFC_3,,
1116.0,LH,Limbic,7Networks_LH_Limbic_OFC_3,,
1114.0,LH,Limbic,7Networks_LH_Limbic_OFC_1,,
1114.0,LH,Limbic,7Networks_LH_Limbic_OFC_1,,
1115.0,LH,Limbic,7Networks_LH_Limbic_OFC_2,,
1115.0,LH,Limbic,7Networks_LH_Limbic_OFC_2,,
1115.0,LH,Limbic,7Networks_LH_Limbic_OFC_2,,
1115.0,LH,Limbic,7Networks_LH_Limbic_OFC_2,,
1166.0,LH,Default,7Networks_LH_Default_PFC_1,,
1166.0,LH,Default,7Networks_LH_Default_PFC_1,,
1166.0,LH,Default,7Networks_LH_Default_PFC_1,,
1168.0,LH,Default,7Networks_LH_Default_PFC_3,,
1168.0,LH,Default,7Networks_LH_Default_PFC_3,,
1116.0,LH,Limbic,7Networks_LH_Limbic_OFC_3,,
1116.0,LH,Limbic,7Networks_LH_Limbic_OFC_3,,
1116.0,LH,Limbic,7Networks_LH_Limbic_OFC_3,,
1116.0,LH,Limbic,7Networks_LH_Limbic_OFC_3,,
1116.0,LH,Limbic,7Networks_LH_Limbic_OFC_3,,
1115.0,LH,Limbic,7Networks_LH_Limbic_OFC_2,,
1115.0,LH,Limbic,7Networks_LH_Limbic_OFC_2,,
1115.0,LH,Limbic,7Networks_LH_Limbic_OFC_2,,
1115.0,LH,Limbic,7Networks_LH_Limbic_OFC_2,,
1115.0,LH,Limbic,7Networks_LH_Limbic_OFC_2,,
1166.0,LH,Default,7Networks_LH_Default_PFC_1,,
1166.0,LH,Default,7Networks_LH_Default_PFC_1,,
1168.0,LH,Default,7Networks_LH_Default_PFC_3,,
1168.0,LH,Default,7Networks_LH_Default_PFC_3,,
1116.0,LH,Limbic,7Networks_LH_Limbic_OFC_3,,
1116.0,LH,Limbic,7Networks_LH_Limbic_OFC_3,,
1116.0,LH,Limbic,7Networks_LH_Limbic_OFC_3,,
1116.0,LH,Limbic,7Networks_LH_Limbic_OFC_3,,
1116.0,LH,Limbic,7Networks_LH_Limbic_OFC_3,,
1115.0,LH,Limbic,7Networks_LH_Limbic_OFC_2,,
1115.0,LH,Limbic,7Networks_LH_Limbic_OFC_2,,
1115.0,LH,Limbic,7Networks_LH_Limbic_OFC_2,,
1115.0,LH,Limbic,7Networks_LH_Limbic_OFC_2,,
1166.0,LH,Default,7Networks_LH_Default_PFC_1,,
1166.0,LH,Default,7Networks_LH_Default_PFC_1,,
1168.0,LH,Default,7Networks_LH_Default_PFC_3,,
1116.0,LH,Limbic,7Networks_LH_Limbic_OFC_3,,
1116.0,LH,Limbic,7Networks_LH_Limbic_OFC_3,,
1116.0,LH,Limbic,7Networks_LH_Limbic_OFC_3,,
1116.0,LH,Limbic,7Networks_LH_Limbic_OFC_3,,
1116.0,LH,Limbic,7Networks_LH_Limbic_OFC_3,,
1134.0,LH,Cont,7Networks_LH_Cont_OFC_1,,
1115.0,LH,Limbic,7Networks_LH_Limbic_OFC_2,,
1167.0,LH,Default,7Networks_LH_Default_PFC_2,,
1167.0,LH,Default,7Networks_LH_Default_PFC_2,,
1166.0,LH,Default,7Networks_LH_Default_PFC_1,,
1166.0,LH,Default,7Networks_LH_Default_PFC_1,,
1168.0,LH,Default,7Networks_LH_Default_PFC_3,,
1116.0,LH,Limbic,7Networks_LH_Limbic_OFC_3,,
1116.0,LH,Limbic,7Networks_LH_Limbic_OFC_3,,
1116.0,LH,Limbic,7Networks_LH_Limbic_OFC_3,,
1134.0,LH,Cont,7Networks_LH_Cont_OFC_1,,
1134.0,LH,Cont,7Networks_LH_Cont_OFC_1,,
1134.0,LH,Cont,7Networks_LH_Cont_OFC_1,,
1167.0,LH,Default,7Networks_LH_Default_PFC_2,,
1167.0,LH,Default,7Networks_LH_Default_PFC_2,,
1167.0,LH,Default,7Networks_LH_Default_PFC_2,,
1166.0,LH,Default,7Networks_LH_Default_PFC_1,,
1118.0,LH,Limbic,7Networks_LH_Limbic_OFC_5,,
1116.0,LH,Limbic,7Networks_LH_Limbic_OFC_3,,
1116.0,LH,Limbic,7Networks_LH_Limbic_OFC_3,,
1134.0,LH,Cont,7Networks_LH_Cont_OFC_1,,
1134.0,LH,Cont,7Networks_LH_Cont_OFC_1,,
1134.0,LH,Cont,7Networks_LH_Cont_OFC_1,,
1167.0,LH,Default,7Networks_LH_Default_PFC_2,,
1167.0,LH,Default,7Networks_LH_Default_PFC_2,,
1167.0,LH,Default,7Networks_LH_Default_PFC_2,,
1167.0,LH,Default,7Networks_LH_Default_PFC_2,,
1118.0,LH,Limbic,7Networks_LH_Limbic_OFC_5,,
1118.0,LH,Limbic,7Networks_LH_Limbic_OFC_5,,
1134.0,LH,Cont,7Networks_LH_Cont_OFC_1,,
1134.0,LH,Cont,7Networks_LH_Cont_OFC_1,,
1134.0,LH,Cont,7Networks_LH_Cont_OFC_1,,
1134.0,LH,Cont,7Networks_LH_Cont_OFC_1,,
1167.0,LH,Default,7Networks_LH_Default_PFC_2,,
1167.0,LH,Default,7Networks_LH_Default_PFC_2,,
1167.0,LH,Default,7Networks_LH_Default_PFC_2,,
1118.0,LH,Limbic,7Networks_LH_Limbic_OFC_5,,
1118.0,LH,Limbic,7Networks_LH_Limbic_OFC_5,,
1134.0,LH,Cont,7Networks_LH_Cont_OFC_1,,
1134.0,LH,Cont,7Networks_LH_Cont_OFC_1,,
1134.0,LH,Cont,7Networks_LH_Cont_OFC_1,,
1134.0,LH,Cont,7Networks_LH_Cont_OFC_1,,
1167.0,LH,Default,7Networks_LH_Default_PFC_2,,
1167.0,LH,Default,7Networks_LH_Default_PFC_2,,
1118.0,LH,Limbic,7Networks_LH_Limbic_OFC_5,,
1118.0,LH,Limbic,7Networks_LH_Limbic_OFC_5,,
1134.0,LH,Cont,7Networks_LH_Cont_OFC_1,,
1134.0,LH,Cont,7Networks_LH_Cont_OFC_1,,
1134.0,LH,Cont,7Networks_LH_Cont_OFC_1,,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,,
1167.0,LH,Default,7Networks_LH_Default_PFC_2,,
1118.0,LH,Limbic,7Networks_LH_Limbic_OFC_5,,
1118.0,LH,Limbic,7Networks_LH_Limbic_OFC_5,,
1134.0,LH,Cont,7Networks_LH_Cont_OFC_1,,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,,
1171.0,LH,Default,7Networks_LH_Default_PFC_6,,
1171.0,LH,Default,7Networks_LH_Default_PFC_6,,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,,
1171.0,LH,Default,7Networks_LH_Default_PFC_6,,
1171.0,LH,Default,7Networks_LH_Default_PFC_6,,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,,
1171.0,LH,Default,7Networks_LH_Default_PFC_6,,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,,
1171.0,LH,Default,7Networks_LH_Default_PFC_6,,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,,
1150.0,LH,Default,7Networks_LH_Default_Temp_2,,
1150.0,LH,Default,7Networks_LH_Default_Temp_2,,
1150.0,LH,Default,7Networks_LH_Default_Temp_2,,
1150.0,LH,Default,7Networks_LH_Default_Temp_2,,
1150.0,LH,Default,7Networks_LH_Default_Temp_2,,
1149.0,LH,Default,7Networks_LH_Default_Temp_1,,
1149.0,LH,Default,7Networks_LH_Default_Temp_1,,
1149.0,LH,Default,7Networks_LH_Default_Temp_1,,
1149.0,LH,Default,7Networks_LH_Default_Temp_1,,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,,
1036.0,LH,SomMot,7Networks_LH_SomMot_5,,
1036.0,LH,SomMot,7Networks_LH_SomMot_5,,
1034.0,LH,SomMot,7Networks_LH_SomMot_3,,
1034.0,LH,SomMot,7Networks_LH_SomMot_3,,
1034.0,LH,SomMot,7Networks_LH_SomMot_3,,
1034.0,LH,SomMot,7Networks_LH_SomMot_3,,
1100.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_FrOperIns_4,-0.46852508422776995,-1.0
1100.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_FrOperIns_4,-0.40090091482479495,
1100.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_FrOperIns_4,-0.4065722023578293,
1100.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_FrOperIns_4,-0.3226422943746956,
1100.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_FrOperIns_4,-0.33148335461048384,
1100.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_FrOperIns_4,-0.17426493572948787,
1100.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_FrOperIns_4,-0.07606145025108624,
1098.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_FrOperIns_2,-0.17807741469464944,
1097.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_FrOperIns_1,-0.3983656139640839,
1097.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_FrOperIns_1,-0.5775769240718553,-1.0
1097.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_FrOperIns_1,-0.5104379788063076,-1.0
1097.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_FrOperIns_1,-0.5829926636597803,-1.0
1097.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_FrOperIns_1,-0.5930953713477762,-1.0
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,,
1036.0,LH,SomMot,7Networks_LH_SomMot_5,,
1036.0,LH,SomMot,7Networks_LH_SomMot_5,,
1038.0,LH,SomMot,7Networks_LH_SomMot_7,,
1038.0,LH,SomMot,7Networks_LH_SomMot_7,,
1033.0,LH,SomMot,7Networks_LH_SomMot_2,,
1033.0,LH,SomMot,7Networks_LH_SomMot_2,,
1033.0,LH,SomMot,7Networks_LH_SomMot_2,,
1033.0,LH,SomMot,7Networks_LH_SomMot_2,,
1033.0,LH,SomMot,7Networks_LH_SomMot_2,,
1157.0,LH,Default,7Networks_LH_Default_Temp_9,,
1157.0,LH,Default,7Networks_LH_Default_Temp_9,,
1155.0,LH,Default,7Networks_LH_Default_Temp_7,,
1155.0,LH,Default,7Networks_LH_Default_Temp_7,,
1155.0,LH,Default,7Networks_LH_Default_Temp_7,,
1155.0,LH,Default,7Networks_LH_Default_Temp_7,,
1154.0,LH,Default,7Networks_LH_Default_Temp_6,,
1154.0,LH,Default,7Networks_LH_Default_Temp_6,,
1154.0,LH,Default,7Networks_LH_Default_Temp_6,,
1154.0,LH,Default,7Networks_LH_Default_Temp_6,,
1154.0,LH,Default,7Networks_LH_Default_Temp_6,,
1133.0,LH,Cont,7Networks_LH_Cont_Temp_1,,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,,
1149.0,LH,Default,7Networks_LH_Default_Temp_1,,
1149.0,LH,Default,7Networks_LH_Default_Temp_1,,
1149.0,LH,Default,7Networks_LH_Default_Temp_1,,
1149.0,LH,Default,7Networks_LH_Default_Temp_1,,
1150.0,LH,Default,7Networks_LH_Default_Temp_2,,
1150.0,LH,Default,7Networks_LH_Default_Temp_2,,
1150.0,LH,Default,7Networks_LH_Default_Temp_2,,
1150.0,LH,Default,7Networks_LH_Default_Temp_2,,
1150.0,LH,Default,7Networks_LH_Default_Temp_2,,
1150.0,LH,Default,7Networks_LH_Default_Temp_2,,
1151.0,LH,Default,7Networks_LH_Default_Temp_3,,
1154.0,LH,Default,7Networks_LH_Default_Temp_6,,
1154.0,LH,Default,7Networks_LH_Default_Temp_6,,
1154.0,LH,Default,7Networks_LH_Default_Temp_6,,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,,
1149.0,LH,Default,7Networks_LH_Default_Temp_1,,
1149.0,LH,Default,7Networks_LH_Default_Temp_1,,
1149.0,LH,Default,7Networks_LH_Default_Temp_1,,
1152.0,LH,Default,7Networks_LH_Default_Temp_4,,
1152.0,LH,Default,7Networks_LH_Default_Temp_4,,
1152.0,LH,Default,7Networks_LH_Default_Temp_4,,
1152.0,LH,Default,7Networks_LH_Default_Temp_4,,
1152.0,LH,Default,7Networks_LH_Default_Temp_4,,
1150.0,LH,Default,7Networks_LH_Default_Temp_2,,
1154.0,LH,Default,7Networks_LH_Default_Temp_6,,
1154.0,LH,Default,7Networks_LH_Default_Temp_6,,
1154.0,LH,Default,7Networks_LH_Default_Temp_6,,
1154.0,LH,Default,7Networks_LH_Default_Temp_6,,
1097.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_FrOperIns_1,-0.03232857411808965,
1125.0,LH,Limbic,7Networks_LH_Limbic_TempPole_7,,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,,
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,,
1149.0,LH,Default,7Networks_LH_Default_Temp_1,,
1149.0,LH,Default,7Networks_LH_Default_Temp_1,,
1152.0,LH,Default,7Networks_LH_Default_Temp_4,,
1152.0,LH,Default,7Networks_LH_Default_Temp_4,,
1152.0,LH,Default,7Networks_LH_Default_Temp_4,,
1152.0,LH,Default,7Networks_LH_Default_Temp_4,,
1152.0,LH,Default,7Networks_LH_Default_Temp_4,,
1152.0,LH,Default,7Networks_LH_Default_Temp_4,,
1154.0,LH,Default,7Networks_LH_Default_Temp_6,,
1154.0,LH,Default,7Networks_LH_Default_Temp_6,,
1154.0,LH,Default,7Networks_LH_Default_Temp_6,,
1154.0,LH,Default,7Networks_LH_Default_Temp_6,,
1097.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_FrOperIns_1,0.2795247147659987,1.0
1097.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_FrOperIns_1,0.5194132215547915,1.0
1097.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_FrOperIns_1,0.7373815103594155,1.0
1124.0,LH,Limbic,7Networks_LH_Limbic_TempPole_6,,
1153.0,LH,Default,7Networks_LH_Default_Temp_5,,
1153.0,LH,Default,7Networks_LH_Default_Temp_5,,
1153.0,LH,Default,7Networks_LH_Default_Temp_5,,
1152.0,LH,Default,7Networks_LH_Default_Temp_4,,
1152.0,LH,Default,7Networks_LH_Default_Temp_4,,
1152.0,LH,Default,7Networks_LH_Default_Temp_4,,
1152.0,LH,Default,7Networks_LH_Default_Temp_4,,
1152.0,LH,Default,7Networks_LH_Default_Temp_4,,
1152.0,LH,Default,7Networks_LH_Default_Temp_4,,
1152.0,LH,Default,7Networks_LH_Default_Temp_4,,
1154.0,LH,Default,7Networks_LH_Default_Temp_6,,
1154.0,LH,Default,7Networks_LH_Default_Temp_6,,
1154.0,LH,Default,7Networks_LH_Default_Temp_6,,
1097.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_FrOperIns_1,0.48892583198969297,1.0
1097.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_FrOperIns_1,0.22228109708241806,1.0
1097.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_FrOperIns_1,0.7816764817953585,1.0
1153.0,LH,Default,7Networks_LH_Default_Temp_5,,
1153.0,LH,Default,7Networks_LH_Default_Temp_5,,
1153.0,LH,Default,7Networks_LH_Default_Temp_5,,
1153.0,LH,Default,7Networks_LH_Default_Temp_5,,
1152.0,LH,Default,7Networks_LH_Default_Temp_4,,
1152.0,LH,Default,7Networks_LH_Default_Temp_4,,
1152.0,LH,Default,7Networks_LH_Default_Temp_4,,
1152.0,LH,Default,7Networks_LH_Default_Temp_4,,
1152.0,LH,Default,7Networks_LH_Default_Temp_4,,
1155.0,LH,Default,7Networks_LH_Default_Temp_7,,
1155.0,LH,Default,7Networks_LH_Default_Temp_7,,
1155.0,LH,Default,7Networks_LH_Default_Temp_7,,
1154.0,LH,Default,7Networks_LH_Default_Temp_6,,
1097.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_FrOperIns_1,0.34177500082762013,1.0
1097.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_FrOperIns_1,0.09931127711111132,
1097.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_FrOperIns_1,0.6924863225519367,1.0
1153.0,LH,Default,7Networks_LH_Default_Temp_5,,
1153.0,LH,Default,7Networks_LH_Default_Temp_5,,
1153.0,LH,Default,7Networks_LH_Default_Temp_5,,
1153.0,LH,Default,7Networks_LH_Default_Temp_5,,
1152.0,LH,Default,7Networks_LH_Default_Temp_4,,
1152.0,LH,Default,7Networks_LH_Default_Temp_4,,
1152.0,LH,Default,7Networks_LH_Default_Temp_4,,
1152.0,LH,Default,7Networks_LH_Default_Temp_4,,
1155.0,LH,Default,7Networks_LH_Default_Temp_7,,
1155.0,LH,Default,7Networks_LH_Default_Temp_7,,
1155.0,LH,Default,7Networks_LH_Default_Temp_7,,
1155.0,LH,Default,7Networks_LH_Default_Temp_7,,
1097.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_FrOperIns_1,0.253286695927438,1.0
1097.0,LH,SalVentAttn,7Networks_LH_SalVentAttn_FrOperIns_1,0.19435114546666687,1.0
